MsgID.LOCAL_VELOCITY,251.7380000,0.0108375,-0.0010108,-0.1024304
MsgID.GLOBAL_POSITION,0.0000000,-122.3957533,37.7933248,3.0040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0500000
MsgID.LOCAL_POSITION,251.9880000,4.8152237,-0.1255690,-3.0044868
MsgID.LOCAL_VELOCITY,251.9880000,0.0032923,0.0097471,-0.0596645
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957526,37.7933253,3.0080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0100000,0.0200000
MsgID.LOCAL_POSITION,252.2380000,4.8683348,-0.0613699,-3.0085070
MsgID.LOCAL_VELOCITY,252.2380000,0.0111958,0.0132345,0.0311283
MsgID.GLOBAL_POSITION,0.0000000,-122.3957522,37.7933270,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0100000,0.0500000
MsgID.LOCAL_POSITION,252.4880000,5.0585508,-0.0248724,-3.0039947
MsgID.LOCAL_VELOCITY,252.4880000,0.0240741,0.0124319,0.0579728
MsgID.GLOBAL_POSITION,0.0000000,-122.3957518,37.7933282,3.0020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,0.0200000
MsgID.LOCAL_POSITION,252.7380000,5.1856890,0.0101556,-3.0024905
MsgID.LOCAL_VELOCITY,252.7380000,0.0095588,0.0077720,0.0301715
MsgID.GLOBAL_POSITION,0.0000000,-122.3957518,37.7933271,2.9950000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,0.0400000
MsgID.LOCAL_POSITION,252.9890000,5.0619459,0.0099176,-2.9950082
MsgID.LOCAL_VELOCITY,252.9890000,-0.0141532,0.0021148,0.0484368
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957518,37.7933261,2.9950000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,-0.0600000
MsgID.LOCAL_POSITION,253.2390000,4.9571919,0.0102177,-2.9960923
MsgID.LOCAL_VELOCITY,253.2390000,-0.0157149,-0.0009726,-0.0620870
MsgID.GLOBAL_POSITION,0.0000000,-122.3957518,37.7933264,2.9860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,253.4890000,4.9924269,0.0116872,-2.9864452
MsgID.LOCAL_VELOCITY,253.4890000,-0.0014029,-0.0020279,-0.0096187
MsgID.GLOBAL_POSITION,0.0000000,-122.3957514,37.7933264,2.9810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.1700000
MsgID.LOCAL_POSITION,253.7390000,4.9928474,0.0474189,-2.9819002
MsgID.LOCAL_VELOCITY,253.7390000,0.0025728,-0.0038637,-0.1667848
MsgID.GLOBAL_POSITION,0.0000000,-122.3957529,37.7933264,2.9780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.2200000
MsgID.LOCAL_POSITION,253.9890000,4.9928474,-0.0899511,-2.9788997
MsgID.LOCAL_VELOCITY,253.9890000,0.0000449,-0.0049162,-0.2241000
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957538,37.7933264,2.9870000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.1600000
MsgID.LOCAL_POSITION,254.2390000,4.9928536,-0.1691341,-2.9868424
MsgID.LOCAL_VELOCITY,254.2390000,-0.0006837,0.0057543,-0.1665914
MsgID.GLOBAL_POSITION,0.0000000,-122.3957520,37.7933262,2.9760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.1700000
MsgID.LOCAL_POSITION,254.4890000,4.9627085,-0.0109647,-2.9768465
MsgID.LOCAL_VELOCITY,254.4890000,-0.0016734,0.0158149,-0.1704014
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7933260,2.9830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.2200000
MsgID.LOCAL_POSITION,254.7390000,4.9500580,0.0336663,-2.9836903
MsgID.LOCAL_VELOCITY,254.7390000,-0.0006934,0.0108353,-0.2265606
MsgID.GLOBAL_POSITION,0.0000000,-122.3957518,37.7933261,2.9970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0700000
MsgID.LOCAL_POSITION,254.9890000,4.9507308,0.0130427,-2.9978940
MsgID.LOCAL_VELOCITY,254.9890000,0.0071064,0.0017228,-0.0727950
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957517,37.7933261,2.9880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0200000
MsgID.LOCAL_POSITION,255.2390000,4.9613891,0.0137050,-2.9881423
MsgID.LOCAL_VELOCITY,255.2390000,0.0072391,0.0022133,-0.0277691
MsgID.GLOBAL_POSITION,0.0000000,-122.3957517,37.7933265,3.0020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.1100000
MsgID.LOCAL_POSITION,255.4890000,4.9954925,0.0137154,-3.0023675
MsgID.LOCAL_VELOCITY,255.4890000,0.0090661,-0.0002173,-0.1192025
MsgID.GLOBAL_POSITION,0.0000000,-122.3957517,37.7933265,3.0140000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,255.7390000,4.9974260,0.0137154,-3.0146735
MsgID.LOCAL_VELOCITY,255.7390000,0.0054193,-0.0038656,0.0081571
MsgID.GLOBAL_POSITION,0.0000000,-122.3957514,37.7933265,3.0040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.1500000
MsgID.LOCAL_POSITION,255.9900000,4.9977369,0.0409824,-3.0041268
MsgID.LOCAL_VELOCITY,255.9900000,0.0007317,-0.0049636,0.1549841
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7933265,3.0010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0100000
MsgID.LOCAL_POSITION,256.2400000,4.9975166,-0.0055630,-3.0027802
MsgID.LOCAL_VELOCITY,256.2400000,0.0001578,-0.0041128,-0.0126329
MsgID.GLOBAL_POSITION,0.0000000,-122.3957538,37.7933259,3.0200000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0400000
MsgID.LOCAL_POSITION,256.4900000,4.9309077,-0.1662263,-3.0201526
MsgID.LOCAL_VELOCITY,256.4900000,0.0049399,0.0017180,0.0446092
MsgID.GLOBAL_POSITION,0.0000000,-122.3957526,37.7933249,3.0230000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,0.1600000
MsgID.LOCAL_POSITION,256.7400000,4.8142338,-0.0539089,-3.0228660
MsgID.LOCAL_VELOCITY,256.7400000,0.0055950,0.0154651,0.1668663
MsgID.GLOBAL_POSITION,0.0000000,-122.3957517,37.7933255,3.0090000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0100000,0.1300000
MsgID.LOCAL_POSITION,256.9900000,4.8884101,0.0198103,-3.0096638
MsgID.LOCAL_VELOCITY,256.9900000,0.0143958,0.0131748,0.1398467
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957517,37.7933265,3.0080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0000000,0.0900000
MsgID.LOCAL_POSITION,257.2400000,5.0022445,0.0195930,-3.0088670
MsgID.LOCAL_VELOCITY,257.2400000,0.0230017,0.0064409,0.0990706
MsgID.GLOBAL_POSITION,0.0000000,-122.3957517,37.7933272,3.0170000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,0.0900000
MsgID.LOCAL_POSITION,257.4900000,5.0776882,0.0183720,-3.0175090
MsgID.LOCAL_VELOCITY,257.4900000,0.0107697,0.0005202,0.0969711
MsgID.GLOBAL_POSITION,0.0000000,-122.3957528,37.7933269,3.0190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.2000000
MsgID.LOCAL_POSITION,257.7400000,5.0353065,-0.0857601,-3.0193017
MsgID.LOCAL_VELOCITY,257.7400000,0.0009122,-0.0000218,0.2035447
MsgID.GLOBAL_POSITION,0.0000000,-122.3957521,37.7933253,3.0070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.1700000
MsgID.LOCAL_POSITION,257.9900000,4.8614597,-0.0193776,-3.0074596
MsgID.LOCAL_VELOCITY,257.9900000,-0.0030833,0.0073065,0.1799932
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957501,37.7933268,3.0050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.1400000
MsgID.LOCAL_POSITION,258.2400000,5.0511518,0.1582979,-3.0053835
MsgID.LOCAL_VELOCITY,258.2400000,0.0072795,0.0048746,0.1318404
MsgID.GLOBAL_POSITION,0.0000000,-122.3957502,37.7933272,2.9980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,0.1400000
MsgID.LOCAL_POSITION,258.4910000,5.0781732,0.1529893,-2.9980171
MsgID.LOCAL_VELOCITY,258.4910000,0.0047879,-0.0117348,0.1414740
MsgID.GLOBAL_POSITION,0.0000000,-122.3957497,37.7933255,2.9980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0200000,-0.0400000
MsgID.LOCAL_POSITION,258.7410000,4.8863077,0.1940917,-2.9990268
MsgID.LOCAL_VELOCITY,258.7410000,-0.0086333,-0.0253466,-0.0421931
MsgID.GLOBAL_POSITION,0.0000000,-122.3957509,37.7933274,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0300000,-0.0200000
MsgID.LOCAL_POSITION,258.9910000,5.0986814,0.0866068,-3.0034313
MsgID.LOCAL_VELOCITY,258.9910000,0.0045628,-0.0310471,-0.0201764
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957508,37.7933276,2.9950000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0200000,0.0000000
MsgID.LOCAL_POSITION,259.2410000,5.1103039,0.0915945,-2.9943547
MsgID.LOCAL_VELOCITY,259.2410000,0.0012836,-0.0213386,-0.0030661
MsgID.GLOBAL_POSITION,0.0000000,-122.3957529,37.7933262,2.9840000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0100000,-0.0400000
MsgID.LOCAL_POSITION,259.4910000,4.9616222,-0.0879332,-2.9848292
MsgID.LOCAL_VELOCITY,259.4910000,-0.0121865,-0.0142283,-0.0410407
MsgID.GLOBAL_POSITION,0.0000000,-122.3957541,37.7933264,2.9900000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.1600000
MsgID.LOCAL_POSITION,259.7410000,4.9932289,-0.1950559,-2.9911714
MsgID.LOCAL_VELOCITY,259.7410000,-0.0017371,0.0008990,-0.1507988
MsgID.GLOBAL_POSITION,0.0000000,-122.3957534,37.7933262,2.9930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.0500000
MsgID.LOCAL_POSITION,259.9910000,4.9614477,-0.1292425,-2.9933367
MsgID.LOCAL_VELOCITY,259.9910000,0.0022942,0.0188492,-0.0506196
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957533,37.7933252,2.9940000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0200000,-0.0300000
MsgID.LOCAL_POSITION,260.2410000,4.8609166,-0.1170836,-2.9941714
MsgID.LOCAL_VELOCITY,260.2410000,0.0003422,0.0201711,-0.0473720
MsgID.GLOBAL_POSITION,0.0000000,-122.3957506,37.7933267,2.9950000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0100000,-0.0300000
MsgID.LOCAL_POSITION,260.4910000,5.0161304,0.1126114,-2.9951689
MsgID.LOCAL_VELOCITY,260.4910000,0.0103096,0.0140001,-0.0324977
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7933268,2.9960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,-0.0400000
MsgID.LOCAL_POSITION,260.7410000,5.0302486,0.0758345,-2.9970460
MsgID.LOCAL_VELOCITY,260.7410000,0.0112386,-0.0006110,-0.0449171
MsgID.GLOBAL_POSITION,0.0000000,-122.3957518,37.7933266,3.0010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0100000
MsgID.LOCAL_POSITION,260.9910000,5.0132847,0.0087587,-3.0017197
MsgID.LOCAL_VELOCITY,260.9910000,0.0010405,-0.0056327,0.0161052
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957518,37.7933267,3.0000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,261.2410000,5.0252237,0.0086966,-3.0006418
MsgID.LOCAL_VELOCITY,261.2410000,-0.0051386,-0.0042772,0.0098734
MsgID.GLOBAL_POSITION,0.0000000,-122.3957523,37.7933279,3.0100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0500000
MsgID.LOCAL_POSITION,261.4910000,5.1539140,-0.0349100,-3.0104074
MsgID.LOCAL_VELOCITY,261.4910000,-0.0070203,-0.0049982,0.0537376
MsgID.GLOBAL_POSITION,0.0000000,-122.3957521,37.7933273,3.0100000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,0.0300000
MsgID.LOCAL_POSITION,261.7410000,5.0772095,-0.0087398,-3.0110145
MsgID.LOCAL_VELOCITY,261.7410000,-0.0166888,-0.0009029,0.0381942
MsgID.GLOBAL_POSITION,0.0000000,-122.3957503,37.7933258,3.0120000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,0.0900000
MsgID.LOCAL_POSITION,261.9910000,4.9218664,0.1392265,-3.0122237
MsgID.LOCAL_VELOCITY,261.9910000,-0.0199136,-0.0011980,0.0961711
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7933267,3.0090000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0600000
MsgID.LOCAL_POSITION,262.2420000,5.0306630,-0.0009478,-3.0091567
MsgID.LOCAL_VELOCITY,262.2420000,-0.0017810,-0.0088912,0.0680728
MsgID.GLOBAL_POSITION,0.0000000,-122.3957505,37.7933259,3.0090000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0800000
MsgID.LOCAL_POSITION,262.4920000,4.9369488,0.1277195,-3.0099123
MsgID.LOCAL_VELOCITY,262.4920000,0.0014619,-0.0061580,0.0863143
MsgID.GLOBAL_POSITION,0.0000000,-122.3957518,37.7933253,2.9990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,0.0700000
MsgID.LOCAL_POSITION,262.7420000,4.8714004,-0.0037624,-2.9982498
MsgID.LOCAL_VELOCITY,262.7420000,0.0028988,-0.0123504,0.0861727
MsgID.GLOBAL_POSITION,0.0000000,-122.3957530,37.7933268,2.9920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,-0.0200000
MsgID.LOCAL_POSITION,262.9920000,5.0302167,-0.0939558,-2.9929016
MsgID.LOCAL_VELOCITY,262.9920000,0.0160085,-0.0068916,-0.0236172
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957503,37.7933267,2.9890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0400000
MsgID.LOCAL_POSITION,263.2420000,5.0188079,0.1594672,-2.9885950
MsgID.LOCAL_VELOCITY,263.2420000,0.0066825,0.0020023,-0.0722374
MsgID.GLOBAL_POSITION,0.0000000,-122.3957498,37.7933266,2.9830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,-0.0900000
MsgID.LOCAL_POSITION,263.4920000,5.0098958,0.1862272,-2.9837205
MsgID.LOCAL_VELOCITY,263.4920000,-0.0026798,-0.0105438,-0.0989291
MsgID.GLOBAL_POSITION,0.0000000,-122.3957506,37.7933268,2.9780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0200000,-0.1000000
MsgID.LOCAL_POSITION,263.7420000,5.0325580,0.1150225,-2.9780881
MsgID.LOCAL_VELOCITY,263.7420000,-0.0004047,-0.0240254,-0.1079491
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7933279,2.9840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0200000,-0.2200000
MsgID.LOCAL_POSITION,263.9920000,5.1601877,0.0361395,-2.9841688
MsgID.LOCAL_VELOCITY,263.9920000,-0.0000375,-0.0203921,-0.2249303
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7933270,2.9980000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0100000,-0.1200000
MsgID.LOCAL_POSITION,264.2420000,5.0422139,0.1137290,-2.9986005
MsgID.LOCAL_VELOCITY,264.2420000,-0.0116976,-0.0136252,-0.1116553
MsgID.GLOBAL_POSITION,0.0000000,-122.3957500,37.7933257,2.9910000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0100000,-0.0600000
MsgID.LOCAL_POSITION,264.4920000,4.9150691,0.1668971,-2.9915318
MsgID.LOCAL_VELOCITY,264.4920000,-0.0118543,-0.0151877,-0.0669438
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7933260,3.0020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0200000,-0.0600000
MsgID.LOCAL_POSITION,264.7420000,4.9403567,0.0178960,-3.0058286
MsgID.LOCAL_VELOCITY,264.7420000,0.0050086,-0.0233061,-0.0671034
MsgID.GLOBAL_POSITION,0.0000000,-122.3957522,37.7933254,3.0250000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0100000,0.0500000
MsgID.LOCAL_POSITION,264.9920000,4.8780360,-0.0255243,-3.0252082
MsgID.LOCAL_VELOCITY,264.9920000,0.0102488,-0.0172117,0.0517784
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957522,37.7933255,3.0160000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,0.1500000
MsgID.LOCAL_POSITION,265.2420000,4.9032140,-0.0294048,-3.0155990
MsgID.LOCAL_VELOCITY,265.2420000,0.0140706,-0.0063611,0.1611878
MsgID.GLOBAL_POSITION,0.0000000,-122.3957526,37.7933267,3.0130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,0.1300000
MsgID.LOCAL_POSITION,265.4920000,5.0222549,-0.0635533,-3.0138319
MsgID.LOCAL_VELOCITY,265.4920000,0.0154758,0.0012686,0.1395102
MsgID.GLOBAL_POSITION,0.0000000,-122.3957512,37.7933255,3.0110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,0.1200000
MsgID.LOCAL_POSITION,265.7420000,4.8891020,0.0774281,-3.0111136
MsgID.LOCAL_VELOCITY,265.7420000,0.0101837,0.0044167,0.1097936
MsgID.GLOBAL_POSITION,0.0000000,-122.3957517,37.7933271,3.0050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,0.0800000
MsgID.LOCAL_POSITION,265.9930000,5.0634985,0.0191481,-3.0054462
MsgID.LOCAL_VELOCITY,265.9930000,0.0127583,-0.0053957,0.0843583
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957531,37.7933280,2.9960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0100000
MsgID.LOCAL_POSITION,266.2430000,5.1581826,-0.1071495,-2.9963243
MsgID.LOCAL_VELOCITY,266.2430000,0.0043290,-0.0054950,0.0035026
MsgID.GLOBAL_POSITION,0.0000000,-122.3957521,37.7933268,2.9880000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,-0.0600000
MsgID.LOCAL_POSITION,266.4930000,5.0297184,-0.0151349,-2.9886568
MsgID.LOCAL_VELOCITY,266.4930000,-0.0136736,0.0048778,-0.0697086
MsgID.GLOBAL_POSITION,0.0000000,-122.3957502,37.7933253,2.9780000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,-0.1200000
MsgID.LOCAL_POSITION,266.7430000,4.8542356,0.1556591,-2.9782197
MsgID.LOCAL_VELOCITY,266.7430000,-0.0102094,0.0029536,-0.1409603
MsgID.GLOBAL_POSITION,0.0000000,-122.3957508,37.7933257,2.9740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,-0.1500000
MsgID.LOCAL_POSITION,266.9930000,4.9099016,0.0994176,-2.9744740
MsgID.LOCAL_VELOCITY,266.9930000,0.0116522,-0.0081004,-0.1568707
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7933264,2.9750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0100000,-0.2100000
MsgID.LOCAL_POSITION,267.2430000,4.9926338,0.1052539,-2.9766726
MsgID.LOCAL_VELOCITY,267.2430000,0.0181123,-0.0133609,-0.2411341
MsgID.GLOBAL_POSITION,0.0000000,-122.3957530,37.7933267,2.9880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,-0.1800000
MsgID.LOCAL_POSITION,267.4930000,5.0199008,-0.0954045,-2.9886360
MsgID.LOCAL_VELOCITY,267.4930000,0.0082167,-0.0130212,-0.1832809
MsgID.GLOBAL_POSITION,0.0000000,-122.3957530,37.7933259,2.9880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.1500000
MsgID.LOCAL_POSITION,267.7440000,4.9205275,-0.0769333,-2.9880638
MsgID.LOCAL_VELOCITY,267.7440000,0.0015957,0.0022732,-0.1312731
MsgID.GLOBAL_POSITION,0.0000000,-122.3957503,37.7933253,2.9880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0800000
MsgID.LOCAL_POSITION,267.9940000,4.8670025,0.1442763,-2.9880662
MsgID.LOCAL_VELOCITY,267.9940000,0.0057669,0.0080095,-0.0834377
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957506,37.7933255,2.9940000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,-0.0600000
MsgID.LOCAL_POSITION,268.2440000,4.9069071,0.1001420,-2.9959574
MsgID.LOCAL_VELOCITY,268.2440000,0.0132696,-0.0059575,-0.0308153
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7933275,3.0070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0100000,0.0100000
MsgID.LOCAL_POSITION,268.4950000,5.1092367,0.0283475,-3.0075207
MsgID.LOCAL_VELOCITY,268.4950000,0.0159841,-0.0136878,0.0161354
MsgID.GLOBAL_POSITION,0.0000000,-122.3957524,37.7933280,3.0130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0900000
MsgID.LOCAL_POSITION,268.7450000,5.1585641,-0.0559992,-3.0144951
MsgID.LOCAL_VELOCITY,268.7450000,-0.0002458,-0.0061907,0.0891818
MsgID.GLOBAL_POSITION,0.0000000,-122.3957525,37.7933267,3.0190000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,0.1400000
MsgID.LOCAL_POSITION,268.9950000,5.0167384,-0.0486314,-3.0193937
MsgID.LOCAL_VELOCITY,268.9950000,-0.0149352,0.0051720,0.1460523
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957522,37.7933253,3.0180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.1500000
MsgID.LOCAL_POSITION,269.2450000,4.8521724,-0.0273559,-3.0175779
MsgID.LOCAL_VELOCITY,269.2450000,-0.0080986,0.0075205,0.1499805
MsgID.GLOBAL_POSITION,0.0000000,-122.3957522,37.7933260,3.0070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.1200000
MsgID.LOCAL_POSITION,269.4950000,4.9445801,-0.0273559,-3.0075397
MsgID.LOCAL_VELOCITY,269.4950000,0.0086592,0.0070279,0.1275722
MsgID.GLOBAL_POSITION,0.0000000,-122.3957522,37.7933267,3.0020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,269.7450000,5.0118423,-0.0273559,-3.0027702
MsgID.LOCAL_VELOCITY,269.7450000,0.0141150,0.0035781,0.0207201
MsgID.GLOBAL_POSITION,0.0000000,-122.3957521,37.7933255,2.9990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0300000
MsgID.LOCAL_POSITION,269.9950000,4.8923616,-0.0194293,-2.9991870
MsgID.LOCAL_VELOCITY,269.9950000,0.0063857,0.0030591,-0.0334920
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7933262,2.9890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0800000
MsgID.LOCAL_POSITION,270.2450000,4.9911270,-0.0082845,-2.9888039
MsgID.LOCAL_VELOCITY,270.2450000,0.0099854,0.0017859,-0.0698961
MsgID.GLOBAL_POSITION,0.0000000,-122.3957537,37.7933272,2.9820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.1500000
MsgID.LOCAL_POSITION,270.4950000,5.0783606,-0.1621389,-2.9822574
MsgID.LOCAL_VELOCITY,270.4950000,0.0091162,0.0054618,-0.1506347
MsgID.GLOBAL_POSITION,0.0000000,-122.3957529,37.7933269,2.9860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.1400000
